6.22    114925  0.0826451       21868.8
6.23    115413  0.0825629       21931.4
6.24    115917  0.082415        21995.8
6.25    116403  0.0823083       22053
6.26    116888  0.0821351       22111.2
6.27    117385  0.0820164       22170.1
6.28    117883  0.0818698       22229.8
6.29    118365  0.0817658       22286.1
6.3     118872  0.0816562       22349.4
6.31    119370  0.0815304       22409.9
6.32    119862  0.0814195       22470.7
6.33    120373  0.0813138       22534.7
6.34    120864  0.0811713       22596.1
6.35    121371  0.0810664       22659.7
6.36    121870  0.0809648       22720
6.37    122372  0.0808871       22780.5
6.38    122882  0.0807504       22842
6.39    123375  0.0805984       22898.8
6.4     123879  0.0804925       22957
6.41    124384  0.080344        23014.2
6.42    124904  0.0802053       23075.9
6.43    125416  0.0801001       23137
6.44    125913  0.0800006       23194.9
6.45    126426  0.0799044       23257.8
6.46    126942  0.0797927       23321.7
6.47    127457  0.0796728       23385.9
6.48    127959  0.0795839       23446.8
6.49    128479  0.0794631       23508.4
6.5     128995  0.0793755       23567.3
6.51    129503  0.0792587       23624.3
6.52    130023  0.0791059       23683
6.53    130542  0.0789562       23740.2
6.54    131072  0.078834        23800.9
6.55    131576  0.0787392       23855.9
6.56    132087  0.078591        23914.6
6.57    132618  0.0785497       23979
6.58    133150  0.078413        24044.2
6.59    133663  0.0783244       24105
6.6     134188  0.0782297       24168.6
6.61    134716  0.0781264       24227.4
6.62    135242  0.0780167       24288
6.63    135776  0.0778865       24347.9
6.64    136303  0.0777312       24405.8
6.65    136821  0.0776451       24460
6.66    137348  0.0775215       24517.4
6.67    137875  0.0774099       24574.4
6.68    138412  0.0772733       24636.3
6.69    138928  0.0771983       24693.7
6.7     139474  0.0770715       24757.3
6.71    140019  0.0769894       24819.9
6.72    140539  0.0768911       24878.8
6.73    141083  0.0767912       24939.9
6.74    141630  0.076669        25003.1
6.75    142161  0.0765539       25061.6
6.76    142704  0.076441        25121.9
6.77    143235  0.0763532       25178.8
6.78    143764  0.0762351       25234.5
6.79    144310  0.0761348       25293.4
6.8     144853  0.0760142       25352.2
6.81    145385  0.0758793       25406.6
6.82    145929  0.0757774       25465.2
6.83    146471  0.0756799       25523.6
6.84    147022  0.0755403       25584.5
6.85    147575  0.0754781       25645.8
6.86    148125  0.0753811       25706.4
6.87    148687  0.0752895       25767.6
6.88    149225  0.0751594       25826.5
6.89    149782  0.0750592       25887
6.9     150323  0.0749366       25944.5
6.91    150869  0.0748429       26001.7
6.92    151423  0.0747493       26058.4
6.93    151970  0.0746539       26114.2
6.94    152529  0.0745394       26172.4
6.95    153080  0.0743835       26230.2
6.96    153625  0.0742931       26286.8
6.97    154179  0.0741808       26344
6.98    154741  0.0741151       26404.2
6.99    155324  0.0740201       26469.7
7       155859  0.0739118       26524.9
7.01    156441  0.0738365       26588
7.02    157007  0.0737177       26644.5
7.03    157563  0.0735925       26699.7
7.04    158105  0.0734826       26753.8
7.05    158677  0.0733452       26813.2
7.06    159234  0.0732655       26869.4
7.07    159806  0.0731837       26928.8
7.08    160368  0.0731201       26987.2
7.09    160929  0.0729962       27047.8
7.1     161493  0.0728873       27106.8
7.11    162058  0.0727943       27165.1
7.12    162633  0.072703        27220.5
7.13    163206  0.0725933       27277.3
7.14    163784  0.0724979       27335.6
7.15    164363  0.0723556       27392.6
7.16    164940  0.0722661       27449.7
7.17    165503  0.0721756       27503.4
7.18    166083  0.0720646       27561.4
7.19    166647  0.0719832       27620.9
7.2     167216  0.0718567       27677.9
7.21    167784  0.0717954       27734.6
7.22    168364  0.071732        27793.6
7.23    168956  0.0715878       27854.2
7.24    169532  0.0715009       27913.4
7.25    170108  0.071397        27970
7.26    170694  0.0713164       28025.2
7.27    171272  0.0712167       28082.1
7.28    171858  0.07111 28137.7
7.29    172446  0.0710015       28195.3
7.3     173020  0.0709108       28248.2
7.31    173605  0.0707863       28304.2
7.32    174191  0.0707148       28361.4
7.33    174781  0.0705983       28416.4
7.34    175350  0.070524        28468.8
7.35    175952  0.0704401       28528.9
7.36    176537  0.0702893       28585
7.37    177126  0.0702144       28644.4
7.38    177713  0.0701346       28702.5
7.39    178318  0.0700494       28761.8
7.4     178906  0.0699787       28821.1
7.41    179498  0.0698968       28878.3
7.42    180095  0.0697825       28935.5
7.43    180692  0.0696873       28990.8
7.44    181286  0.0695663       29042.3
7.45    181869  0.0694792       29092.2
7.46    182473  0.0693661       29146
7.47    183060  0.0692429       29199.4
7.48    183667  0.0691698       29258.1
7.49    184252  0.0690708       29310.9
7.5     184848  0.0690181       29366.1
7.51    185452  0.0689339       29425.7
7.52    186055  0.0688126       29486.5
7.53    186690  0.0687145       29551.7
7.54    187276  0.0686466       29604.6
7.55    187874  0.0686008       29657.9
7.56    188481  0.0684928       29714.1
7.57    189085  0.0683721       29769
7.58    189700  0.0682655       29825.2
7.59    190302  0.0681751       29875
7.6     190912  0.0680653       29926.8
7.61    191511  0.0679949       29978.6
7.62    192119  0.0678861       30033.5
7.63    192725  0.0677935       30089
7.64    193328  0.0677011       30144.3
7.65    193943  0.0676298       30200.6
7.66    194545  0.0675553       30256.5
7.67    195168  0.0674563       30315.7
7.68    195785  0.0673747       30374
7.69    196403  0.0672933       30429.5
7.7     197043  0.0672058       30484.3
7.71    197650  0.0671181       30533.1
7.72    198259  0.0670059       30583.4
7.73    198874  0.0668701       30635.4
7.74    199484  0.0667624       30688
